epoch;accuracy;loss;val_accuracy;val_loss
87;0.8146753311157227;0.5696418881416321;0.6189458966255188;1.6611961126327515
88;0.8069407939910889;0.5827193260192871;0.6282051205635071;1.6074950695037842
89;0.836759626865387;0.5062952041625977;0.6331908702850342;1.637946605682373
90;0.8167107701301575;0.5490289330482483;0.6118233799934387;1.8259676694869995
91;0.8113169074058533;0.5658138990402222;0.6139600872993469;1.651303768157959
92;0.8240382671356201;0.5322661399841309;0.6602563858032227;1.5194703340530396
93;0.8347241878509521;0.509712278842926;0.6317663788795471;1.7177273035049438
94;0.8339100480079651;0.5037714242935181;0.5982906222343445;1.7403697967529297
95;0.8286179304122925;0.5239710211753845;0.6182336211204529;1.7213165760040283
96;0.8313657641410828;0.5113207101821899;0.6495726704597473;1.5748225450515747
97;0.8280073404312134;0.5197287201881409;0.6217948794364929;1.706876277923584
98;0.8350295424461365;0.4936775267124176;0.6581196784973145;1.5761237144470215
99;0.8391003608703613;0.4979904294013977;0.6196581125259399;1.8070751428604126
0;0.0411154069006443;3.8027408123016357;0.0655270665884018;3.633631944656372
1;0.08742112666368484;3.546178102493286;0.10683760792016983;3.4833438396453857
2;0.12914715707302094;3.3327157497406006;0.14245013892650604;3.2100203037261963
3;0.1541827768087387;3.140660285949707;0.13532763719558716;3.3288521766662598
4;0.1915326714515686;2.9656450748443604;0.21509972214698792;2.9317939281463623
5;0.22267453372478485;2.8214757442474365;0.20512820780277252;2.9430623054504395
6;0.24486057460308075;2.696385622024536;0.2656695246696472;2.657357931137085
7;0.2705068290233612;2.5913023948669434;0.2905983030796051;2.5851340293884277
8;0.2938123345375061;2.4683175086975098;0.27421653270721436;2.6660332679748535
9;0.31793200969696045;2.380016565322876;0.3105413019657135;2.4367258548736572
10;0.34164461493492126;2.273038625717163;0.3205128312110901;2.3856146335601807
11;0.35955628752708435;2.187852382659912;0.3333333432674408;2.2727088928222656
12;0.3726847171783447;2.123915195465088;0.3668091297149658;2.23134446144104
13;0.3950742781162262;2.042750120162964;0.3988603949546814;2.1015045642852783
14;0.4068796932697296;1.9670125246047974;0.41524216532707214;2.0563833713531494
15;0.4340525269508362;1.8925081491470337;0.406695157289505;2.0786960124969482
16;0.44626501202583313;1.8571797609329224;0.40028488636016846;2.046902656555176
17;0.45745980739593506;1.791132926940918;0.43874645233154297;1.9808963537216187
18;0.4772033393383026;1.7266334295272827;0.42022791504859924;2.104640483856201
19;0.4843272864818573;1.689448595046997;0.4472934603691101;2.000875473022461
20;0.4994911551475525;1.6254913806915283;0.4095441699028015;2.051333427429199
21;0.5100753307342529;1.5854560136795044;0.4344729483127594;2.008108377456665
22;0.5173010230064392;1.5689208507537842;0.47079771757125854;1.8279187679290771
23;0.5378587245941162;1.4926670789718628;0.4472934603691101;1.9861946105957031
24;0.5445756316184998;1.4704370498657227;0.48361822962760925;1.8187028169631958
25;0.5519031286239624;1.431143045425415;0.5028489828109741;1.7568029165267944
26;0.5575004816055298;1.4037692546844482;0.5199429988861084;1.6454027891159058
27;0.5782617330551147;1.3531310558319092;0.49572649598121643;1.7938308715820312
28;0.5934256315231323;1.3179616928100586;0.45797720551490784;2.002640962600708
29;0.5852839350700378;1.306802749633789;0.497863233089447;1.7476526498794556
30;0.6085894703865051;1.257369041442871;0.4871794879436493;1.8765106201171875
31;0.6061469316482544;1.243440866470337;0.5149572491645813;1.7223855257034302
32;0.6139833331108093;1.2306119203567505;0.5363247990608215;1.6541069746017456
33;0.6215143203735352;1.1993848085403442;0.5227920413017273;1.702323317527771
34;0.6271117329597473;1.1771726608276367;0.5142450332641602;1.8077352046966553
35;0.6429879665374756;1.1309505701065063;0.5448718070983887;1.6195800304412842
36;0.6569305658340454;1.0907866954803467;0.5;1.8042463064193726
37;0.6518420577049255;1.1040247678756714;0.5505697727203369;1.606823205947876
38;0.6424791216850281;1.138178825378418;0.561253547668457;1.5944527387619019
39;0.6639527678489685;1.0470260381698608;0.5719373226165771;1.5726991891860962
40;0.6648687124252319;1.0394583940505981;0.554131031036377;1.5872753858566284
41;0.6817626953125;1.0026906728744507;0.56695157289505;1.531952977180481
42;0.6744351983070374;1.0146669149398804;0.5712250471115112;1.5180519819259644
43;0.6976389288902283;0.9507321715354919;0.5790598392486572;1.5299383401870728
44;0.6820679903030396;0.9745432734489441;0.5584045648574829;1.6496098041534424
45;0.6904131770133972;0.9744305610656738;0.5683760643005371;1.5796111822128296
46;0.6994708180427551;0.9394126534461975;0.5698005557060242;1.5988409519195557
47;0.702320396900177;0.9146105051040649;0.561253547668457;1.7156232595443726
48;0.7046611309051514;0.9190726280212402;0.565527081489563;1.6926264762878418
49;0.707001805305481;0.8800351619720459;0.5947293639183044;1.5614124536514282
50;0.7199267148971558;0.8629314303398132;0.6111111044883728;1.5424808263778687
51;0.7303073406219482;0.8490802645683289;0.6018518805503845;1.5550271272659302
52;0.7231833934783936;0.8488057255744934;0.5797720551490784;1.6406667232513428
53;0.7288825511932373;0.8362283110618591;0.5648148059844971;1.6889034509658813
54;0.7417056560516357;0.8067086935043335;0.5911681056022644;1.6091718673706055
55;0.7371259927749634;0.8169322609901428;0.5854700803756714;1.6465915441513062
56;0.7312232851982117;0.8282896280288696;0.6203703880310059;1.4737123250961304
57;0.7415021657943726;0.7803131341934204;0.6018518805503845;1.5644077062606812
58;0.7449623346328735;0.7711032629013062;0.6132478713989258;1.5598245859146118
59;0.7477101683616638;0.7780371904373169;0.5954415798187256;1.5963248014450073
60;0.7613474726676941;0.7297347187995911;0.5826210975646973;1.6976304054260254
61;0.7587013840675354;0.742237389087677;0.5754985809326172;1.7553433179855347
62;0.7595155835151672;0.7438116073608398;0.5968660712242126;1.6299439668655396
63;0.7702015042304993;0.7094613313674927;0.5826210975646973;1.7716031074523926
64;0.7613474726676941;0.732788622379303;0.5698005557060242;1.7494969367980957
65;0.7693873643875122;0.7034719586372375;0.5911681056022644;1.6766259670257568
66;0.7744758725166321;0.6893754601478577;0.5790598392486572;1.784246802330017
67;0.7780378460884094;0.6887561678886414;0.6025640964508057;1.6929352283477783
68;0.7785466909408569;0.6738787889480591;0.6203703880310059;1.6083256006240845
69;0.7830246090888977;0.6663474440574646;0.5961538553237915;1.7127457857131958
70;0.7786484956741333;0.6779307126998901;0.6168091297149658;1.6462854146957397
71;0.786993682384491;0.659314751625061;0.5847578644752502;1.7679283618927002
72;0.7864848375320435;0.6472828984260559;0.6602563858032227;1.422202467918396
73;0.7894361615180969;0.641975462436676;0.628917396068573;1.5392546653747559
74;0.7909627556800842;0.626829981803894;0.6460114121437073;1.4476878643035889
75;0.7899450659751892;0.6401501297950745;0.5947293639183044;1.7522188425064087
76;0.7872989773750305;0.6362123489379883;0.5918803215026855;1.7584246397018433
77;0.8013433814048767;0.6057842373847961;0.5747863054275513;1.826973557472229
78;0.7940158843994141;0.6273201704025269;0.5961538553237915;1.713963508605957
79;0.804905354976654;0.5937361717224121;0.617521345615387;1.570290207862854
80;0.8018522262573242;0.6091685891151428;0.6096866130828857;1.7293381690979004
81;0.8098921179771423;0.5753170251846313;0.6168091297149658;1.6601110696792603
82;0.8032770156860352;0.5947506427764893;0.6274929046630859;1.6310300827026367
83;0.8192550539970398;0.5632277131080627;0.5982906222343445;1.850899338722229
84;0.7814980745315552;0.6812273263931274;0.6388888955116272;1.6199144124984741
85;0.8180338144302368;0.5613000988960266;0.6303418874740601;1.6643880605697632
86;0.8144717812538147;0.5560915470123291;0.6182336211204529;1.7147307395935059
87;0.8175249099731445;0.5578793883323669;0.6374644041061401;1.5876991748809814
88;0.825870156288147;0.542499840259552;0.6011396050453186;1.7038642168045044
89;0.8234276175498962;0.5372335314750671;0.5918803215026855;1.8822768926620483
90;0.825870156288147;0.523138701915741;0.6488603949546814;1.6008607149124146
91;0.818440854549408;0.543441653251648;0.5897436141967773;1.81801438331604
92;0.8064318895339966;0.5932130813598633;0.628917396068573;1.6685711145401
93;0.8350295424461365;0.5068342089653015;0.6146723628044128;1.7580949068069458
94;0.8265825510025024;0.5276140570640564;0.6445869207382202;1.5952259302139282
95;0.8308569192886353;0.5186793804168701;0.6481481194496155;1.5868223905563354
96;0.8222063779830933;0.5391976237297058;0.6438746452331543;1.637956976890564
97;0.8332993984222412;0.4929724931716919;0.6303418874740601;1.7403292655944824
98;0.8455119132995605;0.47106578946113586;0.6089743375778198;1.9266542196273804
99;0.8373702168464661;0.49592816829681396;0.6146723628044128;1.873613715171814
100;0.8320781588554382;0.5120592713356018;0.5982906222343445;1.9824472665786743
101;0.8364543318748474;0.49403801560401917;0.6047008633613586;1.9198206663131714
102;0.8412375450134277;0.47985514998435974;0.6509971618652344;1.6020370721817017
103;0.8410339951515198;0.4831569790840149;0.6438746452331543;1.707228660583496
104;0.8473438024520874;0.46355485916137695;0.628917396068573;1.6799986362457275
105;0.8487685918807983;0.4679330587387085;0.6160968542098999;1.8271070718765259
106;0.8374720215797424;0.4776601195335388;0.6638176441192627;1.5449920892715454
107;0.8427640795707703;0.4760463535785675;0.6189458966255188;1.832411527633667
108;0.8499898314476013;0.4554370939731598;0.6274929046630859;1.7551984786987305
109;0.8406268954277039;0.49473604559898376;0.6310541033744812;1.7300766706466675
110;0.8556889891624451;0.43934231996536255;0.632478654384613;1.7600078582763672
111;0.8485650420188904;0.4754752814769745;0.6353276371955872;1.7748746871948242
112;0.8576226234436035;0.43576687574386597;0.632478654384613;1.7542470693588257
113;0.8535518050193787;0.4499431848526001;0.628917396068573;1.8747180700302124
114;0.8497862815856934;0.4631860554218292;0.6474359035491943;1.665473461151123
115;0.845003068447113;0.4705008268356323;0.624643862247467;1.862242579460144
116;0.8557907342910767;0.4463256001472473;0.6296296119689941;1.8199201822280884
117;0.8547730445861816;0.431548535823822;0.6388888955116272;1.709662914276123
118;0.8634235858917236;0.4146944582462311;0.6396011114120483;1.8034312725067139
119;0.8656625151634216;0.4179603159427643;0.628917396068573;1.8384846448898315
120;0.8567066788673401;0.436928391456604;0.62678062915802;1.7829116582870483
121;0.8537553548812866;0.4473761022090912;0.5990028381347656;2.0108797550201416
122;0.8553836941719055;0.43807801604270935;0.6310541033744812;1.798720359802246
123;0.8634235858917236;0.417263001203537;0.6331908702850342;1.7838448286056519
124;0.8634235858917236;0.4222082495689392;0.6431623697280884;1.795634150505066
125;0.8608793020248413;0.43074992299079895;0.6374644041061401;1.7512835264205933
126;0.8638306260108948;0.40812861919403076;0.6438746452331543;1.776171088218689
127;0.8658660650253296;0.4023694694042206;0.617521345615387;1.928231120109558
128;0.8550783395767212;0.4450424313545227;0.624643862247467;1.8853747844696045
129;0.8632200360298157;0.42187827825546265;0.6460114121437073;1.8039861917495728
130;0.8725829720497131;0.39881807565689087;0.6096866130828857;1.9624626636505127
131;0.8627111911773682;0.4278990626335144;0.6132478713989258;1.935593605041504
132;0.8556889891624451;0.4400341808795929;0.6217948794364929;1.8507697582244873
133;0.869020938873291;0.4009903371334076;0.6538461446762085;1.7135411500930786
134;0.8621005415916443;0.410585880279541;0.6160968542098999;1.9661550521850586
135;0.8727864623069763;0.3973809480667114;0.6282051205635071;1.84853196144104
136;0.8718705177307129;0.3937946856021881;0.6118233799934387;1.960089087486267
137;0.8715652227401733;0.38661178946495056;0.6531339287757874;1.7070040702819824
138;0.8755342960357666;0.38842013478279114;0.6303418874740601;1.925371766090393
139;0.8679015040397644;0.40857768058776855;0.6146723628044128;1.9159204959869385
140;0.8782821297645569;0.3742150664329529;0.6460114121437073;1.8056272268295288
141;0.8746183514595032;0.3827970027923584;0.6039885878562927;2.1072144508361816
142;0.8710563778877258;0.38561147451400757;0.5982906222343445;2.123276472091675
143;0.8763484358787537;0.37970441579818726;0.6474359035491943;1.7687939405441284
144;0.877671480178833;0.37641656398773193;0.6282051205635071;1.9210145473480225
145;0.8767555356025696;0.3723156154155731;0.6367521286010742;1.8217710256576538
146;0.8740077614784241;0.3864896595478058;0.6552706360816956;1.6825518608093262
147;0.8645430207252502;0.4302786588668823;0.6168091297149658;1.7963382005691528
148;0.8747201561927795;0.37857523560523987;0.6374644041061401;1.8734575510025024
149;0.8741095066070557;0.39225471019744873;0.6367521286010742;1.8304840326309204
150;0.8835741877555847;0.35422345995903015;0.6481481194496155;1.7922693490982056
151;0.8840830326080322;0.3645366430282593;0.6381766200065613;1.841844916343689
152;0.8791980743408203;0.3718547821044922;0.617521345615387;1.9620532989501953
153;0.8798086643218994;0.36049866676330566;0.6581196784973145;1.7851145267486572
154;0.8753307461738586;0.3741719126701355;0.6082621216773987;2.0737104415893555
155;0.8834724426269531;0.37585073709487915;0.5883190631866455;2.1985018253326416
156;0.8796051144599915;0.37281230092048645;0.6474359035491943;1.8622334003448486
157;0.8839812874794006;0.34687158465385437;0.6652421355247498;1.7528159618377686
158;0.8830653429031372;0.3576779365539551;0.6182336211204529;1.989905595779419
159;0.8796051144599915;0.3667808771133423;0.5883190631866455;2.138279676437378
160;0.8780785799026489;0.3657882809638977;0.6217948794364929;1.985326886177063
161;0.8832688927650452;0.3528434634208679;0.6353276371955872;1.856824517250061
162;0.8901892900466919;0.3335387408733368;0.624643862247467;1.9697785377502441
163;0.8844901323318481;0.36318111419677734;0.6502848863601685;1.8333783149719238
164;0.8797069191932678;0.3693639636039734;0.6203703880310059;2.0136873722076416
165;0.8705475330352783;0.3932048976421356;0.6481481194496155;1.8352210521697998
166;0.8862202167510986;0.34162095189094543;0.6353276371955872;1.901431679725647
167;0.8923264741897583;0.32664307951927185;0.6396011114120483;1.9062916040420532
168;0.8726847171783447;0.4007934033870697;0.6310541033744812;1.7826272249221802
169;0.8921229243278503;0.3265061378479004;0.6488603949546814;1.8130277395248413
170;0.8914105296134949;0.32915744185447693;0.6331908702850342;1.8551816940307617
171;0.8799104690551758;0.37717750668525696;0.6396011114120483;1.8596487045288086
172;0.8890697956085205;0.3433609902858734;0.6260683536529541;1.9392445087432861
173;0.8918176293373108;0.33445391058921814;0.6225070953369141;1.995794653892517
174;0.8849989771842957;0.35022351145744324;0.6217948794364929;1.9973907470703125
175;0.8920211791992188;0.3300986588001251;0.6417378783226013;1.9430296421051025
176;0.8943619132041931;0.33234813809394836;0.6396011114120483;1.9107754230499268
177;0.8888662457466125;0.3437688648700714;0.6310541033744812;1.9549427032470703
178;0.8833706378936768;0.3516978621482849;0.6303418874740601;1.9060912132263184
179;0.8893751502037048;0.33583858609199524;0.6467236280441284;1.7598084211349487
180;0.8933441638946533;0.3268846571445465;0.6374644041061401;1.9497078657150269
181;0.8907999396324158;0.3388887643814087;0.6410256624221802;1.8979860544204712
182;0.895990252494812;0.32124701142311096;0.6225070953369141;2.055131196975708
183;0.8916140794754028;0.3292810022830963;0.6538461446762085;1.82302987575531
184;0.8967026472091675;0.3268013596534729;0.6602563858032227;1.7649061679840088
185;0.8954813480377197;0.3273887038230896;0.6623931527137756;1.747130274772644
186;0.8949725031852722;0.32554808259010315;0.6552706360816956;1.80616295337677
187;0.8937512636184692;0.3319563567638397;0.6702279448509216;1.7678438425064087
188;0.8746183514595032;0.3843258321285248;0.632478654384613;1.9265079498291016
189;0.8896804451942444;0.3413848280906677;0.6467236280441284;1.8213731050491333
190;0.8913087844848633;0.33316242694854736;0.6517093777656555;1.8713288307189941
191;0.8956848978996277;0.3093525469303131;0.6452991366386414;1.882493257522583
192;0.9023000001907349;0.3020991384983063;0.6424501538276672;1.86296808719635
193;0.8923264741897583;0.3444152772426605;0.6474359035491943;1.8611005544662476
194;0.9017911553382874;0.29927340149879456;0.6524216532707214;1.8056894540786743
195;0.9028088450431824;0.30530691146850586;0.6445869207382202;1.8933604955673218
196;0.889578640460968;0.3312437832355499;0.6032763719558716;2.180187702178955
197;0.8998575210571289;0.31369748711586;0.6631054282188416;1.8258411884307861
198;0.8990433812141418;0.31088021397590637;0.6538461446762085;1.7944746017456055
199;0.8934459686279297;0.33016616106033325;0.6111111044883728;2.010714530944824
0;0.02127010002732277;3.9482996463775635;0.03561253473162651;3.899661064147949
1;0.04498269781470299;3.7967369556427;0.05911681056022644;3.745018720626831
2;0.0627925917506218;3.680239677429199;0.0833333358168602;3.613438844680786
3;0.07815998047590256;3.5897533893585205;0.10185185074806213;3.5511934757232666
4;0.08599633723497391;3.5091183185577393;0.10754986107349396;3.4964077472686768
5;0.10777529329061508;3.420949935913086;0.1210826188325882;3.395462989807129
6;0.11805414408445358;3.350456476211548;0.11680911481380463;3.339336633682251
7;0.13016486167907715;3.2805631160736084;0.13461539149284363;3.2801356315612793
8;0.1487889289855957;3.188800096511841;0.15954415500164032;3.188831329345703
9;0.16161204874515533;3.1274473667144775;0.17307692766189575;3.1166739463806152
10;0.17402808368206024;3.0624096393585205;0.1972934454679489;3.0866098403930664
11;0.19713006913661957;2.9745869636535645;0.19515669345855713;3.0517663955688477
12;0.2072053700685501;2.906583547592163;0.20512820780277252;3.0011563301086426
13;0.22013026475906372;2.8554203510284424;0.23433049023151398;2.8990044593811035
14;0.23285162448883057;2.7850608825683594;0.24074074625968933;2.8436574935913086
15;0.25076326727867126;2.7255215644836426;0.22934472560882568;2.9271204471588135
16;0.2580907940864563;2.677736282348633;0.26139602065086365;2.7814626693725586
17;0.2711174488067627;2.6116464138031006;0.24643874168395996;2.7699759006500244
18;0.28536534309387207;2.562800645828247;0.2827635407447815;2.6616709232330322
19;0.3020557761192322;2.5025575160980225;0.2735042870044708;2.6838555335998535
20;0.3039894104003906;2.456878423690796;0.26923078298568726;2.7071633338928223
21;0.31080806255340576;2.4339990615844727;0.2756410241127014;2.6409595012664795
22;0.32210463285446167;2.3827648162841797;0.2905983030796051;2.6193768978118896
23;0.3338082730770111;2.312746047973633;0.29914531111717224;2.5965123176574707
24;0.35518014430999756;2.2724907398223877;0.2549857497215271;2.713392972946167
25;0.3539588749408722;2.24186372756958;0.30911681056022644;2.5496902465820312
26;0.3560960590839386;2.198482036590576;0.30199429392814636;2.5490529537200928
27;0.3701404333114624;2.154113531112671;0.3055555522441864;2.5554606914520264
28;0.3859149217605591;2.126812219619751;0.3084045648574829;2.496413230895996
29;0.38337063789367676;2.084421396255493;0.3212250769138336;2.5080440044403076
30;0.3999592959880829;2.042999029159546;0.3304843306541443;2.4810972213745117
31;0.40942397713661194;2.0139451026916504;0.3311965763568878;2.511951208114624
32;0.4139018952846527;1.98615562915802;0.36182335019111633;2.4504647254943848
33;0.42397719621658325;1.9590779542922974;0.35470086336135864;2.465071678161621
34;0.43089762330055237;1.928268313407898;0.3482905924320221;2.449031352996826
35;0.42774271965026855;1.913953423500061;0.3561253547668457;2.3691840171813965
36;0.43639323115348816;1.8966193199157715;0.3461538553237915;2.4477503299713135
37;0.4495216906070709;1.8402270078659058;0.34472933411598206;2.469287872314453
38;0.46173417568206787;1.8070755004882812;0.36182335019111633;2.38814115524292
39;0.46295541524887085;1.7804477214813232;0.3490028381347656;2.479369878768921
40;0.4592916667461395;1.7983295917510986;0.36182335019111633;2.4220879077911377
41;0.47638916969299316;1.7522995471954346;0.33974358439445496;2.4719982147216797
42;0.4724200963973999;1.7467910051345825;0.34757834672927856;2.4910364151000977
43;0.4908406138420105;1.7097766399383545;0.34971511363983154;2.5405538082122803
44;0.4925707280635834;1.6779987812042236;0.3632478713989258;2.4570016860961914
45;0.4977610409259796;1.6799381971359253;0.36253562569618225;2.426154613494873
46;0.507225751876831;1.636169195175171;0.3504273593425751;2.499427556991577
47;0.5127213597297668;1.6121678352355957;0.37535613775253296;2.4429216384887695
48;0.5138408541679382;1.5992932319641113;0.38461539149284363;2.4108760356903076
49;0.5208629965782166;1.5783350467681885;0.37321937084198;2.4174506664276123
50;0.5187258124351501;1.5658334493637085;0.36538460850715637;2.439117670059204
51;0.5211683511734009;1.5699697732925415;0.36965811252593994;2.460723876953125
52;0.5332790613174438;1.5443788766860962;0.3689458668231964;2.4604077339172363
53;0.542336642742157;1.4909662008285522;0.3710826337337494;2.4812817573547363
54;0.5358233451843262;1.5214020013809204;0.3660968542098999;2.501385450363159
55;0.5420313477516174;1.4816429615020752;0.3860398828983307;2.5054216384887695
56;0.549562394618988;1.4603126049041748;0.3888888955116272;2.4657721519470215
57;0.5461021661758423;1.4744517803192139;0.37321937084198;2.504253387451172
58;0.5536332130432129;1.4641032218933105;0.404558390378952;2.4519965648651123
59;0.560655415058136;1.4310786724090576;0.3967236578464508;2.4768970012664795
60;0.5662528276443481;1.411717414855957;0.40028488636016846;2.428821086883545
61;0.5580093860626221;1.420522928237915;0.3888888955116272;2.4719228744506836
62;0.5673722624778748;1.3946030139923096;0.38461539149284363;2.489689826965332
63;0.5776511430740356;1.3739265203475952;0.39529913663864136;2.497450351715088
64;0.5744962096214294;1.3764687776565552;0.38746437430381775;2.466517210006714
65;0.5784652829170227;1.367976427078247;0.38532763719558716;2.5355136394500732
66;0.5867087244987488;1.3346867561340332;0.3689458668231964;2.5784592628479004
67;0.5960716605186462;1.3238543272018433;0.39316239953041077;2.6094558238983154
68;0.5888459086418152;1.3249001502990723;0.40313389897346497;2.5124351978302
69;0.6056380867958069;1.280710220336914;0.40242165327072144;2.548168659210205
70;0.5978017449378967;1.2916183471679688;0.3995726406574249;2.5701773166656494
71;0.6066558361053467;1.2729252576828003;0.3860398828983307;2.582340955734253
72;0.610421359539032;1.2777683734893799;0.3860398828983307;2.6394424438476562
